cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss
271,Cnpy1,0.0,6.336235,29413.16,5.2959304,155.46588,202.5293,217.6105,0.12602535
272,Cnpy1,0.0,8.101208,29319.707,6.7709417,154.97192,202.56967,217.64032,0.12602535
273,Cnpy1,2.4572742,5.9160914,30006.123,6.0959435,158.59053,202.36183,217.52625,0.12602535
274,Cnpy1,1.2300049,11.001687,29449.295,9.771655,155.65211,202.55695,217.65067,0.12602535
275,Cnpy1,0.7732873,13.194438,29228.2,11.38986,154.48526,202.63638,217.70203,0.12602535
276,Cnpy1,4.358573,25.505922,29401.49,23.359186,155.38733,202.68753,217.79738,0.12602535
277,Cnpy1,2.247018,13.802857,29535.39,12.589419,156.10324,202.55562,217.66603,0.12602535
278,Cnpy1,1.4327362,10.968482,29497.861,9.83895,155.90804,202.54317,217.64375,0.12602535
279,Cnpy1,1.7777913,14.99877,29363.688,13.368813,155.19751,202.6131,217.70097,0.12602535
280,Cnpy1,3.57784,23.602043,29322.6,21.402126,154.97337,202.69409,217.78973,0.12602535
281,Cnpy1,9.370953,41.351654,29713.334,38.949863,157.01622,202.73659,217.90869,0.12602535
282,Cnpy1,2.8249145,20.828709,29296.139,18.731577,154.83641,202.67908,217.76653,0.12602535
283,Cnpy1,0.0,3.857881,29544.766,3.224603,156.1615,202.47266,217.56865,0.12602535
284,Cnpy1,4.478921,17.342264,29864.541,16.593306,157.83437,202.49312,217.65576,0.12602535
285,Cnpy1,0.0,10.764337,29179.107,8.996405,154.22878,202.63051,217.68529,0.12602535
286,Cnpy1,0.3302598,1.1818602,29763.998,1.1425955,157.319,202.39029,217.51308,0.12602535
287,Cnpy1,0.17991212,0.58881176,29760.775,0.57645166,157.30255,202.3864,217.50775,0.12602535
288,Cnpy1,0.0,0.84801817,29705.176,0.708847,157.00935,202.40387,217.5178,0.12602535
289,Cnpy1,0.0,0.78707016,29708.428,0.65790194,157.02655,202.40248,217.51678,0.12602535
290,Cnpy1,0.0,2.3714838,29623.904,1.9822454,156.57979,202.43867,217.54355,0.12602535
291,Cnpy1,0.0,1.4222893,29674.52,1.188862,156.84732,202.417,217.52753,0.12602535
292,Cnpy1,0.0,0.8817349,29703.371,0.73703,156.99982,202.40462,217.5184,0.12602535
293,Cnpy1,3.701298,1.1032609,30558.904,2.6540716,161.50749,202.17175,217.40567,0.12602535
294,Cnpy1,0.0,0.51379156,29723.125,0.42947367,157.10423,202.39618,217.5121,0.12602535
295,Cnpy1,1.3197407,3.2608807,29883.072,3.3438315,157.94453,202.37424,217.5171,0.12602535
296,Cnpy1,1.4662645,0.46204466,30067.475,1.0727146,158.91864,202.3008,217.46513,0.12602535
297,Cnpy1,0.0,0.18269685,29741.004,0.15271541,157.19873,202.38852,217.50644,0.12602535
298,Cnpy1,0.0,0.60348314,29718.293,0.5044453,157.07869,202.39825,217.51364,0.12602535
299,Cnpy1,2.0742278,0.4088156,30212.662,1.3126694,159.68369,202.26045,217.44505,0.12602535
300,Cnpy1,0.0,0.19349702,29740.42,0.16174318,157.19565,202.38876,217.5066,0.12602535
301,Cnpy1,2.6576045,1.1212673,30311.809,2.1811845,160.20547,202.23932,217.43889,0.12602535
302,Cnpy1,1.2904934,1.6333236,29963.625,1.969607,158.37042,202.33891,217.49051,0.12602535
303,Cnpy1,0.0,2.7959166,29601.283,2.3369997,156.46022,202.4484,217.55072,0.12602535
304,Cnpy1,11.626906,48.9737,29810.9,46.37588,157.52318,202.77132,217.97124,0.12602535
305,Cnpy1,5.027374,1.810981,30835.574,3.865392,162.9647,202.10272,217.37598,0.12602535
306,Cnpy1,1.1909256,0.13206553,30020.598,0.66799504,158.67192,202.31091,217.46815,0.12602535
307,Cnpy1,1.3741449,0.15238331,30062.326,0.7707281,158.89178,202.29959,217.46275,0.12602535
308,Cnpy1,0.88146126,0.0,29955.51,0.41273963,158.32912,202.32773,217.47557,0.12602535
309,Cnpy1,0.9046577,0.0,29960.914,0.42359814,158.35759,202.32625,217.47484,0.12602535
310,Cnpy1,1.0248333,0.08360549,29984.459,0.5497432,158.48157,202.32047,217.47252,0.12602535
311,Cnpy1,1.041727,0.0,29992.86,0.48775843,158.5259,202.31744,217.47054,0.12602535
312,Cnpy1,0.0,0.5133346,29723.152,0.4290917,157.10437,202.39618,217.5121,0.12602535
313,Cnpy1,3.3262303,1.5661939,30445.559,2.8658266,160.90984,202.20653,217.42542,0.12602535
314,Cnpy1,0.5283358,7.6561794,29464.93,6.6467614,155.73747,202.52556,217.61618,0.12602535
315,Cnpy1,4.7174067,15.7343025,30006.578,15.361005,158.58418,202.44107,217.62112,0.12602535
316,Cnpy1,0.83745015,8.653259,29483.354,7.6249747,155.83366,202.52849,217.62334,0.12602535
317,Cnpy1,1.2925483,3.9055376,29842.168,3.8699713,157.72844,202.39073,217.52885,0.12602535
318,Cnpy1,8.055198,40.28969,29465.16,37.44554,155.70958,202.7956,217.93207,0.12602535
319,Cnpy1,5.4857087,30.765131,29382.152,28.282278,155.28076,202.73697,217.85086,0.12602535
320,Cnpy1,2.9180515,26.265377,29031.094,23.317719,153.43515,202.79735,217.85542,0.12602535
321,Cnpy1,0.0,5.5836234,29453.076,4.666939,155.67686,202.51212,217.59778,0.12602535
322,Cnpy1,0.0,6.3586273,29411.97,5.3146443,155.4596,202.52982,217.61089,0.12602535
323,Cnpy1,1.5538495,6.56366,29760.703,6.2142053,157.29684,202.43468,217.56552,0.12602535
324,Cnpy1,0.6181997,2.1778033,29777.693,2.1099558,157.39026,202.39456,217.52086,0.12602535
325,Cnpy1,7.106383,4.462152,31188.322,7.0530257,164.82112,202.02982,217.3557,0.12602535
326,Cnpy1,1.1623623,12.55965,29351.146,11.041909,155.1336,202.5969,217.67911,0.12602535
327,Cnpy1,1.6878749,15.431456,29320.1,13.688211,154.96747,202.62878,217.71109,0.12602535
328,Cnpy1,1.0879775,7.6143336,29596.54,6.874104,156.43094,202.48863,217.5979,0.12602535
329,Cnpy1,1.292957,12.233443,29398.492,10.830549,155.38335,202.58105,217.66951,0.12602535
330,Cnpy1,2.11595,15.22867,29429.418,13.719513,155.54362,202.59663,217.69424,0.12602535
331,Cnpy1,0.67100036,15.847278,29065.096,13.558525,153.62357,202.70358,217.75003,0.12602535
332,Cnpy1,1.8181803,18.016434,29213.504,15.909363,154.40355,202.67947,217.75064,0.12602535
333,Cnpy1,2.3378503,13.739117,29559.793,12.578727,156.23187,202.54832,217.66212,0.12602535
334,Cnpy1,1.1814554,9.594643,29512.803,8.572989,155.98799,202.52792,217.62843,0.12602535
335,Cnpy1,3.0285323,7.17848,30071.879,7.4186096,158.93588,202.35399,217.52965,0.12602535
336,Cnpy1,0.6784255,1.248314,29841.48,1.3611974,157.72719,202.36943,217.50325,0.12602535
337,Cnpy1,0.0,0.94275045,29700.117,0.78803134,156.98262,202.40602,217.51941,0.12602535
338,Cnpy1,0.0,0.42043674,29728.172,0.35143974,157.1309,202.39401,217.5105,0.12602535
339,Cnpy1,0.0,1.2337875,29684.574,1.0313004,156.90047,202.41269,217.52432,0.12602535
340,Cnpy1,0.0,0.17148057,29741.613,0.1433398,157.20195,202.38826,217.50626,0.12602535
341,Cnpy1,0.0,1.3970906,29675.861,1.1677994,156.85442,202.41644,217.5271,0.12602535
342,Cnpy1,0.19354281,1.3749179,29721.91,1.2399318,157.09706,202.40349,217.5206,0.12602535
343,Cnpy1,0.0,0.35150975,29731.893,0.29382452,157.15057,202.39244,217.50934,0.12602535
344,Cnpy1,0.0,0.6011867,29718.412,0.5025258,157.07932,202.3982,217.51358,0.12602535
345,Cnpy1,0.0,0.53753906,29721.844,0.44932383,157.09746,202.39673,217.51251,0.12602535
346,Cnpy1,0.0,0.4770973,29725.111,0.3988015,157.11473,202.39532,217.51149,0.12602535
347,Cnpy1,0.0,0.90098315,29702.346,0.7531191,156.9944,202.40508,217.51868,0.12602535
348,Cnpy1,1.5186312,0.31523278,30087.486,0.9744852,159.02422,202.29407,217.46097,0.12602535
349,Cnpy1,0.0,0.29228684,29735.088,0.24432074,157.16747,202.39104,217.50832,0.12602535
350,Cnpy1,0.0,0.37647697,29730.541,0.31469434,157.14343,202.393,217.50975,0.12602535
351,Cnpy1,0.28908855,0.22648866,29805.72,0.32471538,157.53969,202.37103,217.4981,0.12602535
352,Cnpy1,0.0,1.3196188,29679.998,1.1030437,156.87628,202.41466,217.52577,0.12602535
353,Cnpy1,2.544199,6.255645,30008.18,6.4204774,158.60107,202.36403,217.52925,0.12602535
354,Cnpy1,0.0,0.1342755,29743.623,0.11224032,157.21257,202.3874,217.5056,0.12602535
355,Cnpy1,0.0,0.1266026,29744.041,0.105826594,157.21478,202.38722,217.5055,0.12602535
356,Cnpy1,0.0,0.13032621,29743.838,0.10893913,157.21371,202.38731,217.50557,0.12602535
357,Cnpy1,0.0,0.09846869,29745.557,0.08230961,157.2228,202.38658,217.505,0.12602535
358,Cnpy1,1.0786066,0.0,30001.453,0.5050203,158.57118,202.31508,217.46938,0.12602535
359,Cnpy1,0.991152,0.0,29981.07,0.4640856,158.46379,202.3207,217.4721,0.12602535
360,Cnpy1,1.8487499,1.1619726,30119.703,1.8368394,159.19322,202.29228,217.46506,0.12602535
361,Cnpy1,0.55948216,6.6291347,29526.686,5.803002,156.06377,202.50009,217.59787,0.12602535
362,Cnpy1,0.0,7.2599044,29364.227,6.0678635,155.20724,202.55043,217.62611,0.12602535
363,Cnpy1,1.3862141,2.7369132,29926.701,2.9369578,158.17488,202.358,217.50618,0.12602535
364,Cnpy1,10.697194,14.681463,31488.482,17.2748,166.39374,202.03377,217.41556,0.12602535
365,Cnpy1,0.4825892,7.6618385,29454.076,6.6300445,155.68028,202.52863,217.61772,0.12602535
366,Cnpy1,0.0,4.2832265,29522.148,3.5801039,156.04195,202.48238,217.57584,0.12602535
367,Cnpy1,1.2255472,10.179894,29491.893,9.082776,155.87729,202.53845,217.6369,0.12602535
368,Cnpy1,1.4081405,10.107257,29537.953,9.107662,156.12004,202.52505,217.62997,0.12602535
369,Cnpy1,2.6168804,10.900823,29775.932,10.337306,157.37323,202.46553,217.60542,0.12602535
370,Cnpy1,4.133587,10.225979,30166.666,10.483307,159.4326,202.35266,217.5464,0.12602535
371,Cnpy1,0.63196206,7.460742,29499.238,6.5320034,155.91841,202.51443,217.60963,0.12602535
372,Cnpy1,2.5652483,7.7180057,29934.498,7.6527405,158.21153,202.39609,217.55328,0.12602535
373,Cnpy1,2.227556,10.057583,29730.521,9.4501295,157.13469,202.47127,217.60341,0.12602535
374,Cnpy1,2.4362104,8.040494,29887.082,7.8618846,157.96141,202.41174,217.56277,0.12602535
375,Cnpy1,0.0,3.7432392,29550.857,3.1287854,156.1937,202.47005,217.56671,0.12602535
376,Cnpy1,0.0,1.5356009,29668.465,1.2835747,156.81532,202.41957,217.52942,0.12602535
377,Cnpy1,0.3326478,3.7161093,29629.254,3.2619927,156.60678,202.44807,217.55579,0.12602535
378,Cnpy1,1.0794855,9.705142,29483.383,8.617537,155.83287,202.53699,217.6335,0.12602535
379,Cnpy1,2.9960442,22.41645,29251.572,20.138535,154.6002,202.70436,217.788,0.12602535
380,Cnpy1,1.5800369,16.132944,29258.25,14.223803,154.64099,202.65173,217.72633,0.12602535
381,Cnpy1,2.5180461,19.456566,29298.135,17.44107,154.84818,202.66743,217.75299,0.12602535
382,Cnpy1,4.24776,30.530645,29110.492,27.505415,153.84967,202.81029,217.88571,0.12602535
383,Cnpy1,1.325281,19.357908,29030.133,16.798883,153.43623,202.74179,217.78876,0.12602535
384,Cnpy1,2.6584325,18.684153,29371.295,16.861485,155.23431,202.64076,217.73555,0.12602535
385,Cnpy1,3.0224783,13.700546,29720.547,12.867329,157.0789,202.50346,217.63998,0.12602535
386,Cnpy1,14.089263,23.718843,31819.201,26.41519,168.12865,202.04245,217.46175,0.12602535
387,Cnpy1,1.273059,11.447514,29435.58,10.164422,155.57945,202.56436,217.65685,0.12602535
388,Cnpy1,0.40608737,1.5465304,29762.135,1.4829354,157.30885,202.39377,217.51685,0.12602535
389,Cnpy1,2.7465327,0.16849732,30383.484,1.4261689,160.58398,202.21167,217.41975,0.12602535
390,Cnpy1,0.0,2.7821093,29602.021,2.3254592,156.46413,202.44807,217.55049,0.12602535
391,Cnpy1,0.0,1.1936353,29686.717,0.9977385,156.91179,202.41177,217.52365,0.12602535
392,Cnpy1,0.0,0.7308508,29711.428,0.61090946,157.0424,202.40118,217.51585,0.12602535
393,Cnpy1,0.0,0.7053799,29712.793,0.58961886,157.04962,202.4006,217.5154,0.12602535
394,Cnpy1,0.0,0.4087579,29728.8,0.34167752,157.13423,202.39377,217.5103,0.12602535
395,Cnpy1,0.41856194,4.633325,29600.287,4.0688777,156.45334,202.4635,217.56857,0.12602535
396,Cnpy1,0.67190206,5.3959184,29618.344,4.8249764,156.54779,202.46466,217.5735,0.12602535
397,Cnpy1,0.0,1.0733504,29693.139,0.8971962,156.94574,202.40901,217.52162,0.12602535
398,Cnpy1,0.8798102,0.60678506,29922.855,0.9192133,158.15651,202.34186,217.48608,0.12602535
399,Cnpy1,0.0,0.94623613,29699.93,0.7909449,156.98163,202.40611,217.51947,0.12602535
400,Cnpy1,0.0,0.9690444,29698.709,0.8100097,156.97517,202.40665,217.51987,0.12602535
401,Cnpy1,0.0,0.88972956,29702.947,0.7437126,156.99757,202.40482,217.51851,0.12602535
402,Cnpy1,0.0,1.3732376,29677.135,1.1478616,156.86115,202.41588,217.5267,0.12602535
403,Cnpy1,0.0,0.6620348,29715.13,0.5533876,157.06198,202.39961,217.51465,0.12602535
404,Cnpy1,3.8998096,0.54868025,30635.615,2.2831144,161.91217,202.14622,217.3899,0.12602535
405,Cnpy1,0.33038694,1.0222375,29772.566,1.0092274,157.36429,202.38664,217.51035,0.12602535
406,Cnpy1,0.0,0.35021114,29731.957,0.29273903,157.15091,202.3924,217.5093,0.12602535
407,Cnpy1,0.39055446,0.7444371,29801.436,0.80519193,157.51663,202.37642,217.50378,0.12602535
408,Cnpy1,2.3858137,11.214128,29705.49,10.490918,157.00179,202.48752,217.61797,0.12602535
409,Cnpy1,0.59678096,3.8747694,29682.043,3.5183604,156.88477,202.43472,217.55019,0.12602535
410,Cnpy1,0.0,0.14293842,29743.158,0.11948161,157.21011,202.38759,217.50577,0.12602535
411,Cnpy1,0.0,0.13032621,29743.838,0.10893913,157.21371,202.38731,217.50557,0.12602535
412,Cnpy1,0.5577816,1.4359633,29803.338,1.4615585,157.52605,202.38148,217.51021,0.12602535
413,Cnpy1,2.4553065,6.7065673,29963.154,6.7558007,158.3634,202.38004,217.53966,0.12602535
414,Cnpy1,1.1353325,4.9002013,29752.352,4.6277566,157.25432,202.42357,217.55058,0.12602535
415,Cnpy1,0.0,1.0654794,29693.559,0.89061695,156.94795,202.40883,217.52148,0.12602535
416,Cnpy1,0.77401817,2.0644083,29820.025,2.088144,157.61342,202.38197,217.51404,0.12602535
417,Cnpy1,3.9584076,18.109089,29702.432,16.990345,156.97954,202.54408,217.68507,0.12602535
418,Cnpy1,2.5495715,0.6456815,30311.71,1.7330357,160.20538,202.23534,217.43413,0.12602535
419,Cnpy1,4.6202455,15.556945,29993.39,15.167269,158.51486,202.44324,217.62117,0.12602535
420,Cnpy1,9.522589,7.8296556,31585.002,10.996386,166.90843,201.95154,217.3367,0.12602535
421,Cnpy1,1.3612361,6.813349,29702.611,6.3326745,156.99052,202.45277,217.57579,0.12602535
422,Cnpy1,5.0889115,10.541216,30374.48,11.193742,160.52731,202.29846,217.52174,0.12602535
423,Cnpy1,3.105397,10.170325,29928.924,9.955509,158.17998,202.41743,217.57773,0.12602535
424,Cnpy1,8.940813,44.278065,29446.982,41.19315,155.61006,202.83392,217.97438,0.12602535
425,Cnpy1,2.011805,11.949959,29579.559,10.93064,156.3376,202.5284,217.64212,0.12602535
426,Cnpy1,0.0,8.907372,29277.09,7.4446383,154.74667,202.58807,217.65393,0.12602535
427,Cnpy1,0.8294502,14.143365,29191.033,12.209144,154.2886,202.65446,217.7163,0.12602535
428,Cnpy1,0.7046785,4.210831,29689.146,3.849805,156.9219,202.43547,217.55247,0.12602535
429,Cnpy1,1.8545943,5.3838887,29893.936,5.36891,157.9999,202.3884,217.53616,0.12602535
430,Cnpy1,0.0,4.7336,29498.209,3.9565182,155.91542,202.49269,217.58344,0.12602535
431,Cnpy1,2.3280382,4.5002446,30052.08,4.8518786,158.83395,202.33777,217.5064,0.12602535
432,Cnpy1,0.0,5.64136,29450.016,4.7151923,155.66069,202.51344,217.59877,0.12602535
433,Cnpy1,0.7870092,3.666648,29737.334,3.4335153,157.17628,202.41774,217.54068,0.12602535
434,Cnpy1,0.2607198,4.3986845,29576.238,3.798795,156.32684,202.46829,217.56958,0.12602535
435,Cnpy1,0.31363934,3.1045206,29657.455,2.741899,156.7559,202.43532,217.54605,0.12602535
436,Cnpy1,0.9757489,10.533044,29415.521,9.260794,155.47458,202.56256,217.65071,0.12602535
437,Cnpy1,2.8340998,23.854343,29138.65,21.26394,154.00397,202.74762,217.81734,0.12602535
438,Cnpy1,0.99611044,13.394963,29268.764,11.661958,154.6988,202.62666,217.69843,0.12602535
439,Cnpy1,1.2824342,18.879465,29045.475,16.379025,153.51749,202.73361,217.78204,0.12602535
440,Cnpy1,1.0272388,15.430275,29168.54,13.377283,154.16893,202.6712,217.73183,0.12602535
441,Cnpy1,0.0,15.039213,28954.475,12.5683565,153.04146,202.72823,217.75748,0.12602535
442,Cnpy1,2.7820907,17.25142,29475.775,15.722213,155.78607,202.60007,217.70749,0.12602535
443,Cnpy1,2.5950403,20.91286,29238.9,18.694042,154.53477,202.69577,217.77518,0.12602535
444,Cnpy1,3.4508538,34.536,28719.324,30.477024,151.78522,202.95389,217.97835,0.12602535
445,Cnpy1,18.18604,40.841087,31870.611,42.64512,168.3845,202.19212,217.62192,0.12602535
446,Cnpy1,2.0416043,7.9698906,29798.93,7.6180663,157.497,202.4355,217.57397,0.12602535
447,Cnpy1,0.67917836,4.948465,29643.873,4.4543967,156.68271,202.45396,217.5657,0.12602535
448,Cnpy1,0.0,0.7001183,29713.08,0.5852208,157.05113,202.40047,217.5153,0.12602535
449,Cnpy1,0.0,1.2192112,29685.357,1.0191165,156.9046,202.41235,217.52408,0.12602535
450,Cnpy1,0.0,0.9994785,29697.08,0.83544874,156.96657,202.40735,217.52036,0.12602535
451,Cnpy1,0.0,0.94945943,29699.76,0.7936392,156.98073,202.40617,217.51953,0.12602535
452,Cnpy1,0.2640616,0.8271381,29767.584,0.8150804,157.3382,202.38644,217.50914,0.12602535
453,Cnpy1,0.0,0.8176458,29706.795,0.68345946,157.01791,202.40317,217.5173,0.12602535
454,Cnpy1,0.0,0.83982384,29705.611,0.7019975,157.01166,202.40367,217.51767,0.12602535
455,Cnpy1,0.0,0.92500985,29701.06,0.7732024,156.98761,202.40564,217.51912,0.12602535
456,Cnpy1,0.63428175,0.98274815,29845.424,1.1185347,157.7482,202.36621,217.50015,0.12602535
457,Cnpy1,0.9970944,0.7947978,29940.14,1.1312895,158.24742,202.33861,217.48558,0.12602535
458,Cnpy1,0.72012377,1.5140464,29836.957,1.6028533,157.70312,202.37283,217.50641,0.12602535
459,Cnpy1,0.0,0.9423909,29700.135,0.78773075,156.98271,202.40602,217.51941,0.12602535
460,Cnpy1,0.0,1.0480093,29694.49,0.87601423,156.95288,202.40843,217.5212,0.12602535
461,Cnpy1,2.4131675,4.0779347,30094.79,4.538681,159.05934,202.32266,217.49658,0.12602535
462,Cnpy1,0.0,0.9502466,29699.713,0.7942971,156.98048,202.4062,217.51953,0.12602535
463,Cnpy1,0.0,0.32771555,29733.174,0.27393523,157.15735,202.39188,217.50893,0.12602535
464,Cnpy1,0.30430374,0.944822,29770.646,0.9322998,157.35423,202.38654,217.50987,0.12602535
465,Cnpy1,0.7104998,1.9209433,29812.918,1.938475,157.5761,202.38277,217.51358,0.12602535
466,Cnpy1,0.0,0.5851909,29719.275,0.4891552,157.08388,202.39783,217.51332,0.12602535
467,Cnpy1,0.0,0.13032621,29743.838,0.10893913,157.21371,202.38731,217.50557,0.12602535
468,Cnpy1,0.0,0.14770305,29742.898,0.12346433,157.20874,202.38771,217.50586,0.12602535
469,Cnpy1,0.36271515,0.48659372,29808.781,0.5766205,157.55557,202.37231,217.50029,0.12602535
470,Cnpy1,1.5559361,0.0,30112.904,0.728403,159.15842,202.28441,217.45439,0.12602535
471,Cnpy1,2.7953188,2.9094715,30247.646,3.7406335,159.86581,202.2714,217.46481,0.12602535
472,Cnpy1,6.355772,6.1326466,30916.207,8.099654,163.38574,202.11627,217.4075,0.12602535
473,Cnpy1,0.0,0.0,29750.857,0.0,157.25081,202.3843,217.50331,0.12602535
474,Cnpy1,0.0,0.0,29750.857,0.0,157.25081,202.3843,217.50331,0.12602535
475,Cnpy1,1.2568756,3.217072,29870.766,3.2777753,157.87973,202.37726,217.51834,0.12602535
476,Cnpy1,0.0,0.0,29750.857,0.0,157.25081,202.3843,217.50331,0.12602535
477,Cnpy1,1.599631,2.762886,29975.158,3.0585787,158.43018,202.34485,217.49992,0.12602535
478,Cnpy1,8.282865,9.552953,31189.656,11.85948,164.82362,202.07062,217.40474,0.12602535
479,Cnpy1,6.2638774,6.961595,30848.72,8.749917,163.0294,202.14113,217.4244,0.12602535
480,Cnpy1,10.642536,11.368216,31660.52,14.478185,167.30325,201.962,217.36131,0.12602535
481,Cnpy1,3.6349368,10.155178,30053.553,10.190752,158.83667,202.38309,217.56088,0.12602535
482,Cnpy1,3.1554277,7.8698993,30064.354,8.055987,158.8956,202.36165,217.53734,0.12602535
483,Cnpy1,1.6844641,8.685133,29677.709,8.04858,156.85767,202.47478,217.59729,0.12602535
484,Cnpy1,2.1171005,13.019921,29546.992,11.874201,156.16507,202.54608,217.65689,0.12602535
485,Cnpy1,4.414708,16.058382,29918.436,15.490149,158.11948,202.46791,217.6361,0.12602535
486,Cnpy1,0.58983123,10.662579,29319.805,9.1880665,154.97017,202.59033,217.66501,0.12602535
487,Cnpy1,1.5835369,6.804045,29754.752,6.429037,157.26526,202.4383,217.56866,0.12602535
488,Cnpy1,0.0,3.5631359,29560.441,2.978254,156.24435,202.46591,217.56369,0.12602535
489,Cnpy1,1.2463772,4.9652166,29774.697,4.7341137,157.37198,202.41791,217.5482,0.12602535
490,Cnpy1,0.20404159,4.4137244,29562.322,3.7848034,156.2535,202.47227,217.57162,0.12602535
491,Cnpy1,0.24273914,2.8101454,29656.713,2.4626293,156.75226,202.43312,217.5433,0.12602535
492,Cnpy1,0.76133937,2.6948788,29783.326,2.6092136,157.41948,202.39717,217.52509,0.12602535
493,Cnpy1,0.44997,2.3948805,29726.982,2.212609,157.12288,202.41032,217.52979,0.12602535
494,Cnpy1,0.25528783,2.970617,29651.06,2.6026378,156.72235,202.43599,217.54562,0.12602535
495,Cnpy1,1.411815,12.779993,29396.918,11.343028,155.37457,202.5859,217.675,0.12602535
496,Cnpy1,2.57283,22.158548,29168.123,19.724451,154.16077,202.72566,217.7969,0.12602535
497,Cnpy1,4.700574,39.023148,28759.39,34.81234,151.99216,202.98027,218.01727,0.12602535
498,Cnpy1,1.0905429,14.665718,29223.354,12.768127,154.45842,202.64964,217.71692,0.12602535
499,Cnpy1,0.41314295,11.858909,29216.041,10.104895,154.4224,202.629,217.6908,0.12602535
500,Cnpy1,2.7261567,33.59028,28604.738,29.346432,151.18236,202.97807,217.98512,0.12602535
501,Cnpy1,2.0597665,13.146959,29526.975,11.953494,156.0595,202.55266,217.66084,0.12602535
502,Cnpy1,1.4725344,11.771652,29464.402,10.528832,155.73103,202.55896,217.65607,0.12602535
503,Cnpy1,0.5310927,4.262885,29646.104,3.8119855,156.69507,202.44783,217.5588,0.12602535
504,Cnpy1,0.0,0.42086396,29728.143,0.35179684,157.13075,202.39404,217.51053,0.12602535
505,Cnpy1,0.7098145,12.206911,29265.76,10.534876,154.68404,202.6179,217.68736,0.12602535
506,Cnpy1,0.0,0.9747279,29698.41,0.8147604,156.9736,202.40675,217.51994,0.12602535
507,Cnpy1,0.31154284,1.3551384,29750.383,1.2786703,157.2471,202.39546,217.51659,0.12602535
508,Cnpy1,0.15692659,1.1566973,29725.06,1.040374,157.11386,202.40085,217.51808,0.12602535
509,Cnpy1,0.556692,1.0111752,29825.832,1.105964,157.64494,202.37184,217.50305,0.12602535
510,Cnpy1,1.6621631,1.9343352,30034.361,2.3952112,158.74286,202.32191,217.48393,0.12602535
511,Cnpy1,0.5048406,6.526898,29519.492,5.691944,156.02596,202.50127,217.59785,0.12602535
