cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss,cellID,clusters,embedding1,embedding2
7912,gene_B,0.082394116,0.26151055,1.8147932,0.43656874,1.1424301,1.8199136,2.0614307,0.06946106,7912,0,18.45215422468005,0.26151054928866785
7913,gene_B,0.06912519,0.26256707,1.7695142,0.40761748,1.1190679,1.8208866,2.062982,0.06946106,7913,0,18.587309850832437,0.2625670586349496
7914,gene_B,0.0,0.25439855,1.5379544,0.24320468,1.0001298,1.8265129,2.0707285,0.06946106,7914,0,17.826020802014735,0.2543985450000344
7915,gene_B,0.00031370873,0.45479357,1.5197855,0.43546936,0.9881713,1.8287215,2.073448,0.06946106,7915,0,19.327994234775204,0.45479358718706453
7916,gene_B,0.0030824016,0.35453615,1.5387365,0.34593424,0.9992294,1.8273242,2.0717661,0.06946106,7916,0,19.201690524756998,0.3545361355328723
7917,gene_B,0.0035634066,0.42468673,1.5336322,0.41408485,0.9956905,1.8280559,2.072675,0.06946106,7917,0,19.506782656164667,0.4246867201483423
7918,gene_B,0.0,0.2510737,1.5382781,0.24002634,1.0003403,1.826475,2.0706825,0.06946106,7918,0,19.939594390349903,0.25107368750351555
7919,gene_B,0.000250886,0.13285752,1.5506865,0.12758599,1.0082947,1.8251017,2.0690122,0.06946106,7919,0,20.83122726738956,0.13285751560131248
7920,gene_B,0.004270452,0.03300415,1.5742918,0.04124067,1.0218061,1.8235561,2.067178,0.06946106,7920,0,21.437232711414648,0.033004149588676146
7921,gene_B,0.0,0.056165073,1.5573634,0.05369702,1.0127515,1.8242526,2.067974,0.06946106,7921,0,23.17095749824947,0.05616506885658662
7922,gene_B,0.00018591048,0.03557806,1.560026,0.034436677,1.014398,1.8239989,2.067667,0.06946106,7922,0,22.39242886857147,0.03557806241307278
7923,gene_B,0.0,0.0,1.5628982,0.0,1.0163507,1.8236119,2.0671926,0.06946106,7923,0,22.53711667146062,0.0
7924,gene_B,0.00019649391,0.0,1.5635719,0.000445697,1.016699,1.8235918,2.067171,0.06946106,7924,0,22.120187195137365,0.0
7925,gene_B,0.0,1.9649391e-05,1.5628964,1.8786266e-05,1.0163496,1.823612,2.067193,0.06946106,7925,0,21.24707412677285,1.964939089342733e-05
7926,gene_B,0.00022102469,0.0,1.5636561,0.0005013382,1.0167423,1.8235894,2.0671682,0.06946106,7926,0,21.557635157693113,0.0
7927,gene_B,0.00048305845,2.2102467e-05,1.5645517,0.001116811,1.017205,1.8235632,2.0671394,0.06946106,7927,0,21.108783484402746,2.2102468154408045e-05
7928,gene_B,0.00014469775,0.0,1.5633941,0.00032821143,1.016607,1.8235973,2.0671766,0.06946106,7928,0,20.49249387510741,0.0
7929,gene_B,0.0012831265,1.4469775e-05,1.5672966,0.0029241086,1.018624,1.823482,2.0670507,0.06946106,7929,0,20.532934489867905,1.4469776108089076e-05
7930,gene_B,0.001038478,0.0,1.5664586,0.002355416,1.0181909,1.8235067,2.0670774,0.06946106,7930,0,21.628433810599855,0.0
7931,gene_B,0.0030340115,0.00010384779,1.5733013,0.0069800992,1.0217277,1.8233061,2.0668576,0.06946106,7931,0,22.69683868932409,0.00010384779587766296
7932,gene_B,0.010898263,0.0016511357,1.6003035,0.026284186,1.0356882,1.8225275,2.066007,0.06946106,7932,0,23.565939779810137,0.0016511357134532817
7933,gene_B,0.011107959,0.0050022667,1.6006949,0.0299638,1.0358467,1.8225446,2.06603,0.06946106,7933,0,23.44342789739972,0.005002266704420958
7934,gene_B,0.0,0.0046165516,1.5624427,0.0044137575,1.0160545,1.8236645,2.0672572,0.06946106,7934,0,22.823187204047425,0.004616551598698205
7935,gene_B,0.00019160837,0.00477216,1.5630835,0.0049971608,1.0163836,1.8236468,2.0672379,0.06946106,7935,0,22.427921464516704,0.004772160334934228
7936,gene_B,0.001483063,0.010421783,1.5669537,0.013327932,1.0183096,1.8235805,2.0671732,0.06946106,7936,0,22.66258256562415,0.010421783027578351
7937,gene_B,0.0071211583,0.030325953,1.5843755,0.045143496,1.0270592,1.8232371,2.066825,0.06946106,7937,0,24.214518925475176,0.03032595223859651
7938,gene_B,0.0,0.0367604,1.5592737,0.035145253,1.0139937,1.824031,2.067704,0.06946106,7938,0,22.80001614250727,0.0367604021828768
7939,gene_B,0.00019199726,0.058211103,1.5578182,0.056088794,1.0129595,1.8242565,2.067981,0.06946106,7939,0,22.8605995178455,0.058211104242092984
7940,gene_B,0.0,0.048809778,1.5580873,0.046665043,1.0132222,1.8241686,2.0678716,0.06946106,7940,0,23.350515838131983,0.04880977801414498
7941,gene_B,0.0001830675,0.08641514,1.5550144,0.08303255,1.0111401,1.824579,2.0683742,0.06946106,7941,0,22.508428641224988,0.08641514212143568
7942,gene_B,0.00027085724,0.13905838,1.5501465,0.13355935,1.0079343,1.8251705,2.069096,0.06946106,7942,0,21.159007695815053,0.13905837606474997
7943,gene_B,0.0047626505,0.07993074,1.5713353,0.08722423,1.0196586,1.8240415,2.0677762,0.06946106,7943,0,20.210816274739386,0.07993073518603033
7944,gene_B,0.008685634,0.16034363,1.5768493,0.17300768,1.0214504,1.824562,2.0684595,0.06946106,7944,0,19.75864691167558,0.16034363750804628
7945,gene_B,0.0019234179,0.20073617,1.5497323,0.19627544,1.0069095,1.8257065,2.0697703,0.06946106,7945,0,18.625957459355515,0.2007361609557616
7946,gene_B,0.0,0.1300407,1.5501069,0.12432351,1.0080326,1.8250949,2.0690007,0.06946106,7946,0,19.259723415909285,0.1300407007686295
7947,gene_B,0.0002688628,0.14769134,1.5492939,0.14180787,1.0073808,1.8252691,2.0692165,0.06946106,7947,0,19.86604723550552,0.14769134016371918
7948,gene_B,0.0,0.07678773,1.555335,0.07341299,1.0114324,1.8244877,2.068261,0.06946106,7948,0,20.626289531071176,0.07678773050562412
7949,gene_B,0.00023449748,0.06385911,1.5574077,0.06158496,1.012673,1.8243166,2.068055,0.06946106,7949,0,21.519108960022535,0.06385911543379001
7950,gene_B,0.0012947628,0.027433356,1.5646274,0.029165342,1.0168829,1.8237938,2.0674307,0.06946106,7950,0,20.631804891135264,0.02743335402122403
7951,gene_B,0.0,0.036956206,1.5592544,0.035332456,1.0139812,1.8240334,2.0677068,0.06946106,7951,0,22.531349423783563,0.03695620500270545
7952,gene_B,0.00019659431,0.025919564,1.5610149,0.025226826,1.0150361,1.8238877,2.0675313,0.06946106,7952,0,23.314873416288556,0.02591956455154313
7953,gene_B,0.00012345129,0.05239985,1.5581559,0.05037744,1.0132104,1.8241972,2.0679078,0.06946106,7953,0,24.16314786140641,0.052399853649309394
7954,gene_B,0.0017558248,0.04109487,1.5648589,0.043272726,1.0168226,1.8239028,2.0675697,0.06946106,7954,0,24.584575327922508,0.041094868298086756
7955,gene_B,0.0,0.06991256,1.5560108,0.06684012,1.0118719,1.8244092,2.068165,0.06946106,7955,0,24.013907984349725,0.06991255751273248
7956,gene_B,0.00017310987,0.078345194,1.5557734,0.07529485,1.0116383,1.824488,2.068263,0.06946106,7956,0,24.495727921393904,0.07834519179792163
7957,gene_B,0.0,0.11237185,1.5518403,0.10743205,1.0091598,1.8248935,2.0687551,0.06946106,7957,0,24.458590001665122,0.11237184734994188
7958,gene_B,0.00016688288,0.058134846,1.55774,0.055958897,1.01292,1.824258,2.0679827,0.06946106,7958,0,24.042535555020315,0.05813484923477482
7959,gene_B,0.0024282497,0.03278571,1.5679855,0.03685375,1.0185481,1.8237401,2.0673795,0.06946106,7959,0,24.55749529688439,0.032785710124715595
7960,gene_B,0.0,0.091920264,1.5538481,0.08788006,1.0104655,1.8246603,2.068471,0.06946106,7960,0,23.223792081298107,0.09192026274163641
7961,gene_B,0.00018506711,0.19402614,1.5444736,0.18591255,1.0042846,1.8258059,2.0698693,0.06946106,7961,0,23.500203656929692,0.19402613891043718
7962,gene_B,0.0,0.16317186,1.546862,0.15599647,1.0059224,1.8254728,2.069461,0.06946106,7962,0,22.82305144177367,0.16317185298053707
7963,gene_B,0.00019161066,0.17128508,1.5467199,0.16418767,1.0057424,1.8255459,2.069553,0.06946106,7963,0,23.60288524983446,0.17128507268669937
7964,gene_B,0.0,0.19886568,1.5433713,0.19011858,1.0036525,1.8258798,2.0699573,0.06946106,7964,0,22.791701844110978,0.19886567458705756
7965,gene_B,0.0001921371,0.111708805,1.5525607,0.10723435,1.0095404,1.8248665,2.0687246,0.06946106,7965,0,23.587946986831138,0.11170881376072023
7966,gene_B,0.0,0.23051465,1.5402825,0.2203733,1.0016438,1.8262407,2.070397,0.06946106,7966,0,24.67565460306877,0.23051464389053428
7967,gene_B,0.00016396455,0.24240132,1.5396795,0.23210876,1.0011768,1.8263596,2.0705438,0.06946106,7967,0,25.239423075316274,0.24240132644977716
7968,gene_B,0.0,0.18542895,1.544685,0.17727359,1.0045067,1.8257265,2.0697706,0.06946106,7968,0,24.129286900396067,0.18542895022848896
7969,gene_B,0.00017146116,0.053172797,1.558244,0.051225353,1.0132457,1.824201,2.067913,0.06946106,7969,0,23.658346735295886,0.05317279837287861
7970,gene_B,0.0036219598,0.007330306,1.5746067,0.015222679,1.0223076,1.823329,2.066893,0.06946106,7970,0,21.24250919525034,0.007330305940836931
7971,gene_B,0.0,0.003939987,1.5625094,0.0037669141,1.0160979,1.8236569,2.0672474,0.06946106,7971,0,21.259266379232425,0.003939987121391571
7972,gene_B,0.0002207718,0.020094559,1.5616723,0.019712599,1.0154526,1.8238188,2.067448,0.06946106,7972,0,20.239217306913474,0.02009455881539042
7973,gene_B,0.0008328725,0.05280828,1.5605428,0.05237761,1.014438,1.8241298,2.0678349,0.06946106,7973,0,19.88666038040989,0.0528082815160385
7974,gene_B,0.0,0.06575102,1.5564204,0.062861554,1.0121382,1.8243617,2.0681071,0.06946106,7974,0,20.242234692859405,0.06575102582214737
7975,gene_B,0.00024345824,0.15795894,1.5482011,0.1515659,1.0066819,1.8253887,2.069362,0.06946106,7975,0,21.77739076657162,0.15795894014555026
7976,gene_B,0.0,0.20139782,1.5431244,0.19253919,1.0034919,1.8259088,2.0699923,0.06946106,7976,0,20.46290823008491,0.20139781239376248
7977,gene_B,0.00023824805,0.23622392,1.5405341,0.22637236,1.0016985,1.8262815,2.0704498,0.06946106,7977,0,20.49243955101179,0.23622392024674652
7978,gene_B,0.0,0.26312643,1.5371039,0.2515478,0.99957675,1.8266122,2.0708497,0.06946106,7978,0,20.171203845299317,0.26312642552971055
7979,gene_B,0.0002451717,0.12316132,1.5516174,0.11830344,1.0089028,1.8249918,2.0688782,0.06946106,7979,0,18.974109390399718,0.12316132380186745
7980,gene_B,0.0010235242,0.08596147,1.55793,0.08450627,1.0126518,1.8244888,2.0682745,0.06946106,7980,0,20.571164040993168,0.08596146764180297
7981,gene_B,0.005155639,0.14540789,1.5662131,0.15071787,1.0161482,1.8247485,2.068643,0.06946106,7981,0,21.366403457937924,0.14540787890799453
7982,gene_B,0.014911406,0.018929379,1.6125121,0.051897593,1.0417906,1.8223186,2.0658019,0.06946106,7982,0,20.867895057079906,0.018929379086910614
7983,gene_B,0.0,0.058184046,1.5571645,0.05562724,1.0126221,1.8242756,2.068002,0.06946106,7983,0,20.452514600739505,0.05818404673586948
7984,gene_B,0.00023848968,0.037048366,1.5600615,0.035961665,1.0143969,1.8240104,2.0676816,0.06946106,7984,0,21.80974195485161,0.03704836745837208
7985,gene_B,0.003866455,0.066713125,1.5695666,0.07255392,1.0189184,1.8239815,2.0676918,0.06946106,7985,0,21.093479816131204,0.06671312631840279
7986,gene_B,0.016448492,0.18281786,1.6013988,0.21210286,1.0338632,1.8240327,2.0679119,0.06946106,7986,0,20.83075859017081,0.18281786224432733
7987,gene_B,0.029752862,0.28602523,1.6366585,0.340957,1.050706,1.8239393,2.06785,0.06946106,7987,0,20.929679039963997,0.28602523125372886
7988,gene_B,0.06358559,0.25274903,1.7517788,0.38570443,1.1100727,1.8211882,2.063487,0.06946106,7988,0,20.458657373200623,0.2527490113869672
7989,gene_B,0.11309889,0.23554231,1.924226,0.4809126,1.1995047,1.8174213,2.0575097,0.06946106,7989,0,21.006549008726402,0.23554230634102158
7990,gene_B,0.1426247,0.3194298,2.0200691,0.6276531,1.2482835,1.8160694,2.05527,0.06946106,7990,0,20.093793510377676,0.31942980635077306
7991,gene_B,0.1483864,0.54843044,2.0171301,0.85999924,1.2437624,1.8180234,2.057772,0.06946106,7991,0,20.448199889322485,0.5484304467829433
7992,gene_B,0.15737747,0.56227434,2.0464642,0.8934549,1.2587091,1.817389,2.0569646,0.06946106,7992,0,20.398495542427362,0.5622743521700095
7993,gene_B,0.13881391,0.77399546,1.959473,1.054505,1.2106973,1.8210349,2.0620067,0.06946106,7993,0,20.185009305363046,0.7739954243005798
7994,gene_B,0.17504682,0.57786876,2.105887,0.9480326,1.2892307,1.816017,2.0552175,0.06946106,7994,0,21.45302475486352,0.5778687376223719
7995,gene_B,0.1255211,0.6019822,1.9302502,0.8598077,1.1977684,1.8202492,2.0611596,0.06946106,7995,0,19.711864809910786,0.6019821586764887
7996,gene_B,0.12783483,0.767878,1.921323,1.0238847,1.1909242,1.8217689,2.063193,0.06946106,7996,0,19.90192777670248,0.7678779931174193
7997,gene_B,0.14725578,0.50373095,2.0176818,0.81463295,1.2446332,1.8176426,2.0572846,0.06946106,7997,0,19.856305153410247,0.5037309296587074
7998,gene_B,0.064572595,0.55044013,1.7263254,0.67276883,1.0930887,1.8241438,2.0674956,0.06946106,7998,0,19.652605610154197,0.5504401155004812
7999,gene_B,0.07041355,0.4727069,1.7533838,0.6116147,1.1080039,1.8229305,2.0657449,0.06946106,7999,0,19.486701202827096,0.47270694418451586
8000,gene_B,0.14606723,0.57023513,2.0067716,0.8756741,1.2380949,1.8184355,2.0583363,0.06946106,8000,0,18.447313326097223,0.5702351247146323
8001,gene_B,0.08055049,0.7103356,1.7643993,0.86193377,1.1105431,1.8246111,2.0678625,0.06946106,8001,0,18.965048221743476,0.7103356352406829
8002,gene_B,0.11149625,0.7494942,1.866191,0.9693961,1.1625619,1.8227663,2.0648286,0.06946106,8002,0,19.003744522807548,0.7494941812000756
8003,gene_B,0.1521983,0.6116946,2.023878,0.92917675,1.2464099,1.8183699,2.0582168,0.06946106,8003,0,19.23958024448968,0.611694589066578
8004,gene_B,0.18535098,0.5105967,2.1487396,0.90662277,1.3123436,1.8143973,2.0531492,0.06946106,8004,0,20.562572857050114,0.5105967094952313
8005,gene_B,0.26936147,0.55048674,2.4284992,1.132018,1.4555457,1.8070827,2.0445774,0.06946106,8005,0,19.833357470936747,0.5504867412264685
8006,gene_B,0.22576861,0.579165,2.2765367,1.0626209,1.3768481,1.8114203,2.0497034,0.06946106,8006,0,19.347829021820747,0.579164965880626
8007,gene_B,0.26359105,0.3618657,2.4278505,0.9381323,1.457731,1.8055449,2.0426161,0.06946106,8007,0,19.03354067375938,0.3618656929797782
8008,gene_B,0.9593677,10.67013,3.4013014,12.413343,1.7768257,1.8618364,2.110455,0.06946106,8008,1,0.0,10.670129502715433
8009,gene_B,0.9056042,10.426586,3.2950912,12.0569935,1.732239,1.8629014,2.1123538,0.06946106,8009,1,0.0,10.426586145130015
8010,gene_B,0.7832384,10.376804,3.0342407,11.730706,1.6186842,1.8701638,2.122682,0.06946106,8010,1,0.00017413766045943778,10.376804197132172
8011,gene_B,0.9099299,9.6459875,3.346589,11.314574,1.7630111,1.8550433,2.1025426,0.06946106,8011,1,0.002094855742622291,9.645987536124169
8012,gene_B,0.7822796,9.138593,3.0982597,10.537197,1.659745,1.8580202,2.1077478,0.06946106,8012,1,0.0,9.138592918093522
8013,gene_B,0.7275567,9.031776,2.9874265,10.31007,1.6126795,1.86026,2.1111572,0.06946106,8013,1,0.004139021585983035,9.031776629229615
8014,gene_B,0.7150758,8.895796,2.968392,10.150872,1.6059163,1.8596398,2.1105556,0.06946106,8014,1,0.0011265667611650909,8.895795623921186
8015,gene_B,0.71315557,8.841631,2.9672701,10.094405,1.6060252,1.8592076,2.1100528,0.06946106,8015,1,0.012055243311494301,8.84163126482898
8016,gene_B,0.74536383,9.475661,3.0009904,10.7776165,1.6136912,1.863673,2.1150935,0.06946106,8016,1,0.04458047275973133,9.4756613946491
8017,gene_B,0.91056633,8.4646015,3.4189885,10.176444,1.8086463,1.843026,2.087989,0.06946106,8017,1,0.03097493214494645,8.46460134629124
8018,gene_B,1.0225935,8.699132,3.6431668,10.653528,1.9029872,1.8391484,2.0821586,0.06946106,8018,1,0.03650604200825686,8.699132193129907
8019,gene_B,1.1942991,8.421285,3.9938247,10.768704,2.0515213,1.8294493,2.0690536,0.06946106,8019,1,0.05049684105004402,8.421284207496718
8020,gene_B,0.84460586,9.119585,3.2341797,10.659848,1.7194753,1.8538688,2.1019273,0.06946106,8020,1,0.08400677600655448,9.1195846724325
8021,gene_B,0.8479387,10.188484,3.1824067,11.696883,1.6852237,1.8642497,2.1146617,0.06946106,8021,1,0.02401475568954021,10.188484662027868
8022,gene_B,0.68568504,10.333644,2.8163066,11.466342,1.5216002,1.8768895,2.131609,0.06946106,8022,1,0.05290075659152439,10.333643781751562
8023,gene_B,0.9803165,11.056829,3.4277651,12.833473,1.784781,1.8642033,2.1131291,0.06946106,8023,1,0.14949225415391731,11.056829660491253
8024,gene_B,0.7348308,12.043731,2.8332062,13.222356,1.5114634,1.890805,2.1474977,0.06946106,8024,1,0.15946440111511165,12.043730649036569
8025,gene_B,0.82529706,10.946877,3.0944955,12.3750925,1.6390761,1.8729542,2.1255717,0.06946106,8025,1,0.3393087952630997,10.946876209138765
8026,gene_B,0.95376295,11.894475,3.3329394,13.580326,1.7361183,1.8738034,2.1249862,0.06946106,8026,1,0.09681025893698064,11.894475052496
8027,gene_B,0.8391164,12.164321,3.0724385,13.577588,1.6194253,1.8835846,2.1381485,0.06946106,8027,1,0.1052366991159853,12.164321021204126
8028,gene_B,0.81717986,12.7666025,2.9945261,14.106421,1.579315,1.8912139,2.1471589,0.06946106,8028,1,0.18234703170283748,12.766602110607643
8029,gene_B,0.72523236,11.874771,2.8188324,13.037943,1.5063686,1.8898828,2.1465316,0.06946106,8029,1,0.19495671952086888,11.874769846138822
8030,gene_B,0.7545533,12.061057,2.878021,13.284407,1.5316101,1.8893844,2.1456847,0.06946106,8030,1,0.27359984912300755,12.061057346416325
8031,gene_B,0.8290451,13.0687475,3.0106642,14.424071,1.5846322,1.8931099,2.1492302,0.06946106,8031,1,0.05232744943154183,13.0687474227622
8032,gene_B,0.63243806,12.414194,2.5667334,13.340096,1.3850663,1.9023528,2.1630027,0.06946106,8032,1,0.028842807909986102,12.414195472055615
8033,gene_B,0.6976216,11.694982,2.7637627,12.801608,1.4830235,1.890263,2.1472228,0.06946106,8033,1,0.00587528309082988,11.69498162984991
8034,gene_B,0.41452348,12.858825,1.8660533,13.2509165,1.0282041,1.9230431,2.1937795,0.06946106,8034,1,0.02823913324638277,12.85882564161784
8035,gene_B,0.47401756,12.173221,2.1042728,12.736936,1.1559794,1.9121627,2.1791975,0.06946106,8035,1,0.07383190893962147,12.173220724904809
8036,gene_B,0.49686465,12.33269,2.179075,12.943473,1.1943768,1.9120189,2.178433,0.06946106,8036,1,0.11270716447190313,12.33269049948204
8037,gene_B,0.6542358,12.375209,2.6252847,13.353664,1.4132128,1.9003543,2.1599193,0.06946106,8037,1,0.1306168732455232,12.375209210308801
8038,gene_B,0.931407,12.09801,3.2752018,13.725325,1.7090085,1.8771305,2.1292503,0.06946106,8038,1,0.15219074698879229,12.09801097720337
8039,gene_B,1.0865047,12.020143,3.6197474,14.0033455,1.8618417,1.8671677,2.1147656,0.06946106,8039,1,0.15022860655994616,12.020143552170275
8040,gene_B,0.89031416,11.303995,3.2185478,12.867129,1.6902708,1.8722101,2.123883,0.06946106,8040,1,0.16143211286159703,11.303995287565176
8041,gene_B,1.0191588,10.291105,3.5545974,12.182565,1.8486066,1.8544649,2.1007261,0.06946106,8041,1,0.14772961216743394,10.291105435092348
8042,gene_B,0.89064175,9.582289,3.3079803,11.20966,1.746718,1.8556143,2.1034708,0.06946106,8042,1,0.1708091370509598,9.582288904248879
8043,gene_B,1.0320892,9.377414,3.631608,11.329519,1.8917624,1.8448343,2.0886955,0.06946106,8043,1,0.12480343289460596,9.377414091466681
8044,gene_B,0.7057344,9.591993,2.909545,10.799087,1.5724623,1.8673623,2.1200314,0.06946106,8044,1,0.11376233398077894,9.591993778322779
8045,gene_B,0.5276249,9.827405,2.437873,10.616303,1.3473454,1.8843724,2.1442597,0.06946106,8045,1,0.1799760624722973,9.827404807625042
8046,gene_B,0.562118,9.337659,2.5650861,10.226079,1.4140193,1.8760697,2.1333456,0.06946106,8046,1,0.16916652394144926,9.337658741618135
8047,gene_B,0.7688139,8.8792925,3.0837584,10.257049,1.6562798,1.8562145,2.1057107,0.06946106,8047,1,0.10110723274125287,8.879292713621124
8048,gene_B,0.661111,8.455208,2.8783433,9.604387,1.5717587,1.8584601,2.109784,0.06946106,8048,1,0.15386203327274595,8.455207499235762
8049,gene_B,0.57169926,7.922655,2.692764,8.889526,1.49174,1.8598907,2.1128361,0.06946106,8049,1,0.19364219552190523,7.922655299840372
8050,gene_B,0.45166188,7.5005383,2.3687413,8.210907,1.3357922,1.8663169,2.1214364,0.06946106,8050,1,0.23214468919363637,7.500538921863001
8051,gene_B,0.2377218,8.099911,1.587608,8.288021,0.92534095,1.8904548,2.1547673,0.06946106,8051,1,0.25236038816379913,8.099910387710587
8052,gene_B,0.11291433,8.381137,1.1489369,8.262112,0.6965186,1.9094737,2.17418,0.06946106,8052,1,0.2236324671534965,8.381136909943514
8053,gene_B,0.106253356,8.993531,1.078908,8.829729,0.6540581,1.9176867,2.1833344,0.06946106,8053,1,0.22013383819131271,8.993531701957725
8054,gene_B,0.15214942,7.794887,1.3266543,7.795974,0.7942989,1.8973442,2.1612735,0.06946106,8054,1,0.2847291420425102,7.794887289957689
8055,gene_B,0.22036828,7.9065676,1.5447252,8.062775,0.9052678,1.890314,2.1542466,0.06946106,8055,1,0.11406729909456673,7.906568046218593
8056,gene_B,0.33008286,8.83296,1.833661,9.20473,1.0437307,1.890013,2.1535666,0.06946106,8056,1,0.2246598681265815,8.832960164710135
